smiles,value,index
*CC(*)CCc1ccc(C)cc1,5.1686,63
*CC(*)OCCCCCCCCCCCC,5.4919,64
*C(C)C(*)OC,5.326,65
*C1CC(*)(C#N)C1,6.8104,66
*C(C)C(*)O,6.0639,67
*CC(*)C(=O)C(C)(C)C,5.3334,68
*CC(*)C(=O)c1ccccc1O,1.7298,69
*C(*)O,6.4482,70
*CC(*)SCC,4.9086,71
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,8.7447,72
*C(OC(F)(F)F)C(*)(F)F,8.5308,73
*C(F)C(*)(F)OC(F)(F)F,8.1265,74
*C(F)(F)C(*)(F)OC(F)(F)F,8.2947,75
*CC(*)SC,5.023,76
*CC(*)(F)C(C)=O,4.643,77
*CC(*)C(=O)c1ccc(Br)c(OC)c1,3.8338,78
*CC(*)C(=O)c1ccc(CC)cc1,4.27,79
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,4.6237,80
*CC(*)OC(=O)c1cccc(Br)c1,4.2289,81
*CC(*)OC(=O)c1cccc(Cl)c1,1.7974,82
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,6.4207,83
*CC(*)OC(=O)C(F)(F)C(F)(F)F,6.6309,84
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.4713,85
*CC(*)OC(=O)c1ccc(OC)cc1,4.435,86
*CC(*)OC(=O)c1cccnc1,4.7397,87
*CC(*)OC(=O)C(C)(C)C,6.1579,88
*C=C(*)c1ccccc1,0.1289,89
*CC(*)OC(=O)CCC,6.8545,90
*CC(*)c1cccs1,1.7879,91
*CC(*)OCCCl,6.0339,92
*CC(*)c1nc(C)nc(C)n1,5.2445,93
*CC(*)OC(=O)CCCCC,6.3448,94
*CC(OC)C1C(=O)OC(=O)C1*,5.9975,95
*CC(OC)C(C(=O)O)C(*)C(=O)O,6.3287,96
*CC(*)n1ccnc1,4.8897,97
*CC(*)C(=O)c1ccc(Br)cc1,1.5897,98
*CC(*)OC(=O)CC1CCCC1,6.5327,99
*CC(*)N1CCCC1=O,5.4797,100
*CC(*)C(=O)O,6.7889,101
*CC(*)C(=O)OCC,6.2551,102
*CC(*)C(=O)OC(C)C,6.4162,103
*CC(*)C(=O)OCC(C)C,6.1261,104
*CC(*)C(=O)OCCCCCCCCCCCCCC,6.5079,105
*CC(*)C(=O)OCC=C,6.066,106
*CC(*)C(=O)OCC(F)(F)F,6.7005,107
*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,6.8499,108
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,6.784,109
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.3101,110
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.2833,111
*CC(*)C(=O)OCCCOC,5.8538,112
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,6.5517,113
*CC(*)(C)C(=O)OC,6.5972,114
*CC(*)(C)C(=O)OCC,6.4148,115
*CC(*)(C)C(=O)OCCCCCC,6.4509,116
*CC(*)(C)C(=O)Oc1ccccc1,5.2323,117
*CC(*)(C)C(=O)OCCc1ccccc1,5.7104,118
*CC(*)(C)C(=O)Oc1ccc2ccccc2c1,3.6336,119
*CC(*)(C)C(=O)OCCBr,5.9262,120
*CC(*)(C)C(=O)OCC(F)(F)F,6.5436,121
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,6.3988,122
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,6.0312,123
*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,6.1534,124
*CC(*)(C)C(=O)OCCO,6.1908,125
*CC(*)(C)C(=O)OCCOCC,6.2857,126
*CC(*)(C)C(=O)OCC1CCCO1,5.5918,127
*CC(*)(Cl)C(=O)OC,5.8077,128
*CC(*)(Cl)C(=O)OCC,6.3834,129
*CC(*)C(N)=O,6.3386,130
*CC(*)C(=O)OC(CC)CC,6.4889,131
*CC(*)C(=O)OC1CCCCC1,6.0771,132
*CC(*)(C#N)C(=O)OC,6.7385,133
*CC(*)C(=O)OC(C)CC(C)C,6.3605,134
*CC(*)C(=O)OCCC#N,6.4368,135
*CC(*)C(=O)OCF,6.4866,136
*CC(*)C(=O)OCCCCSC,4.571,137
*CC(*)C(=O)OCCCSCC,4.5768,138
*CC(*)C(=O)OCCSCC#N,5.2595,139
*CC(*)C(=O)OCCCSCCC#N,5.408,140
*CC(*)C(=O)OCCCCCCSCC#N,5.2126,141
*CC(*)C(=O)Oc1cccc(C)c1,4.8262,142
*CC(*)C(=O)Oc1ccc(OC)cc1,4.4447,143
*CC(*)C(=O)Oc1ccc(C#N)cc1,4.6366,144
*CC(*)C(=O)NC(C)CC,5.3154,145
*CC(*)(C)C(=O)OCCOCCO,5.7449,146
*CC(*)(C)C(=O)OCCC#N,6.1882,147
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,6.3477,148
*CC(*)(F)C(=O)OC,6.8022,149
*CC(*)(CF)C(=O)OC,6.854,150
*CC(*)C(=O)Oc1ccc(Cl)cc1,2.4559,151
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.9089,152
*C1C(=O)N(C2CCCCC2)C(=O)C1*,5.1464,153
*CC(*)(C#N)C(=O)OCC,6.5171,154
*CC(*)C(=O)OCCO,6.417,155
*CC(*)(C)C(=O)OCCCCn1c2ccccc2c2ccccc21,3.7637,156
*CCC(C(=O)OC)C(*)C(=O)OC,6.6384,157
*CC(*)(C#N)C(=O)OCC(C)C,6.6162,158
*CC(*)(C#N)C(=O)OC(C)C,6.4883,159
*CC(*)(C#N)C(=O)OCCCCCCC,6.3455,160
*CC(*)(CO)C(=O)OCC,5.8505,161
*C1C(=O)OC(=O)C1*,6.3452,162
*CC(*)F,7.6225,163
*CC(*)Cl,7.0905,164
*CC(*)(F)F,7.1498,165
*CC(*)(Cl)Cl,5.4955,166
*C(F)C(*)(F)F,7.6787,167
*CCC=C(*)Cl,5.461,168
*CC(*)(F)C(F)(F)F,8.6147,169
*CC(*)C(F)(F)F,8.2263,170
*CC(*)Br,6.0567,171
*CCC(F)(F)C(*)(F)Cl,7.738,172
*CCC(F)(F)C(*)(F)F,8.6882,173
*CC(*)(Br)Br,5.2567,174
*CCCCCCCCC(Cl)C(*)Cl,6.9929,175
*CCCCCCCCCCC(Cl)C(*)Cl,7.2165,176
*CCCC(Cl)C(*)Cl,6.8622,177
*CC(F)(F)C(F)=C(*)Cl,4.8591,178
*C=C(F)C(F)(F)C*,5.7867,179
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(Cl)C1(F)F,7.2365,180
*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,7.1313,181
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,7.2142,182
*C(Cl)=C(Cl)C(Cl)(Cl)C(*)(Cl)Cl,4.2472,183
*CCC(Cl)C(*)Cl,6.5471,184
*C=CC(C*)(C(F)(F)F)C(F)(F)F,6.1653,185
*CCC=C(*)C,5.3639,186
*C=CC(C)C*,5.7207,187
*CCC(C)=C(*)C,4.9429,188
*C=CC(C*)CC,5.4701,189
*C=CC(C*)CCC,5.7221,190
*C1C=CC(*)CC1,5.6051,191
*CC(*)=C,5.3034,192
*C=CC(C)C(*)C,5.2899,193
*C=CC(C)(C)C(*)(C)C,5.1816,194
*C=CC(C(=O)OC(C)C)C(*)C(=O)OC(C)C,5.3094,195
*C=CC(C)C(*)C(=O)OCCCC,5.2364,196
*CC(C)C=C(*)C,5.1994,197
*C=CC=CCC*,4.3008,198
*C1C=CC(*)C1,5.7164,199
*CO*,6.6048,200
*OC(*)C,6.9003,201
*OC(*)CC,6.1349,202
*OC(*)(C)C,6.2991,203
*OC(*)CCC,6.6355,204
*OC(*)CCC#N,6.5576,205
*OC(*)CCCC,6.6222,206
*OC(*)CCC(=O)OC,6.1873,207
*CCO*,5.5372,208
*CC(C)O*,5.7517,209
*CC(CCl)O*,6.3441,210
*CC(O*)C(F)(F)F,6.7566,211
*CC(CBr)O*,6.2128,212
*CC(CF)O*,6.1097,213
*CC(CC)O*,5.7746,214
*CC(C=C)O*,4.8923,215
*CC(COC)O*,5.5702,216
*CC(C)(C)O*,5.2445,217
*CC(C)(CCl)O*,5.7953,218
*CC(CCCC)O*,5.4348,219
*CC(O*)C(C)(C)C,5.5394,220
*CC(COCC)O*,5.5518,221
*CC(COCC=C)O*,5.2711,222
*CC(CC(C)(C)C)O*,5.3855,223
*CC(COCCCC)O*,5.3487,224
*CC(CCCCCC)O*,5.8686,225
*CC(COCCCCCC)O*,5.6762,226
*CC(O*)c1ccccc1,5.2866,227
*CC(COc1cccc(C)c1)O*,5.1113,228
*CC(COc1ccc(Cl)cc1)O*,4.8901,229
*CC(COc1c(Cl)cc(Cl)cc1Cl)O*,4.5851,230
*OC(C)C(*)C,5.7581,231
*OC(F)(F)C(*)(F)F,9.8627,232
*CCCO*,6.2459,233
*CC(C)(C)CO*,5.8123,234
*CC(CO)(CO)CO*,5.7959,235
*CC(CBr)(CBr)CO*,5.993,236
*CCCCO*,5.9284,237
*CCCCCCO*,6.1189,238
*CCCCCCCCO*,6.1709,239
*CCCCCCCCCO*,6.1351,240
*CCCCCCCCCCO*,6.2252,241
*CCCCCCCCCCCCO*,6.2452,242
*CC1(CO*)CCC(C)CC1,5.8565,243
*Oc1ccc(*)cc1,4.035,244
*Oc1cccc(*)c1,4.9932,245
*Oc1c(C)cc(*)cc1C,4.5265,246
*Oc1c(OC)cc(*)cc1OC,4.2534,247
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1,3.9085,248
*Oc1ccc(Cc2ccc(*)cc2)cc1,4.9481,249
*OC1C(C)(C)C(*)C1(C)C,5.3323,250
*CC1CCC(COCO*)CC1,6.4282,251
*CCOCO*,6.6358,252
*CCCCOCO*,6.4832,253
*CCCCCOCO*,6.5668,254
*CCCCCCOCO*,6.7419,255
*CCCCCCCCCOCO*,6.4692,256
*CCCCCCCCCCOCO*,6.4569,257
*CCCCCCCCCCCCCCOCO*,6.6169,258
*CCCCCCCCCCCCCCCCCCOCO*,6.7236,259
*CCCCCCOCCCCCCOCCCCCO*,5.9688,260
*CCCCCCCCCCOCCCCCCOCCCCCCO*,6.1402,261
*CCCCCCCCCCOCCCCCCCCCCOCCCCO*,6.1738,262
*CCCCCCCCCCOCCCCCCCCCCOCCCCCO*,5.9245,263
*CCCCCCCCCCOCCCCCCCCCCOCCCCCCO*,6.1357,264
*CCSSCCOCO*,5.3189,265
*CCSSCCO*,5.6114,266
*CCSSSSCCO*,4.5753,267
*Oc1ccc(Sc2ccc(*)cc2)cc1,4.5667,268
*Oc1ccc(SSCCCCSSc2ccc(*)cc2)cc1,4.3465,269
*Oc1ccc(SSCCSSc2ccc(*)cc2)cc1,4.0205,270
*Oc1ccc(SSCCCCCCCCCCSSc2ccc(*)cc2)cc1,4.369,271
*CCOCCOC(=O)CCCCCCCC(=O)O*,6.5091,272
*CCOCCOC(=O)CCCCCCCCC(=O)O*,6.493,273
*CCOCCOCCOC(=O)CCCCCCCCC(=O)O*,6.1436,274
*C(=O)OCCOC(=O)c1ccc(*)o1,4.3379,275
*CCOCCOC(=O)c1cccc(C(=O)O*)c1,4.8122,276
*Oc1ccc(C(=O)OCCOC(=O)c2ccc(*)cc2)cc1,3.8209,277
*CCOc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(O*)cc2)cc1,4.6906,278
*CC(=O)NCCCCCCNC(=O)CO*,6.0674,279
*CCCC(=O)NCCCCCCNC(=O)CCCO*,5.652,280
*CCCCC(=O)NCCCCCCNC(=O)CCCCO*,5.8826,281
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCO*,5.7609,282
*CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO*,5.7692,283
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCO*,5.8982,284
*CCOCC(=O)NCCCCCCNC(=O)CO*,5.4615,285
*CCCNC(=O)CCCCC(=O)NCCCO*,5.8321,286
*CCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.8594,287
*CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.841,288
*CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.944,289
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.9383,290
*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.4741,291
*CCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.536,292
*CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.905,293
*CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.8614,294
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.8271,295
*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.6858,296
*CCCCCNC(=O)CCCCCCCCOCCCCCCCCC(=O)NCCCCCO*,5.9278,297
*CC(=O)NCCCCCCNC(=O)COc1ccc(O*)cc1,4.6023,298
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO*)cc1,5.243,299
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)cc1,3.4563,300
*C(=O)COCC(=O)N1CCN(*)CC1,5.5847,301
*C(=O)COCCOCC(=O)N1CCN(*)CC1,5.6095,302
*C(=O)NCCCCCCNC(=O)c1ccc(*)o1,4.6438,303
*CCOCCOC(=O)NCCCCCCNC(=O)O*,6.0376,304
*CCOCCOCCOC(=O)NCCCCCCNC(=O)O*,6.2098,305
*CCC(=O)OC(=O)CCC1CCC(*)O1,5.5098,306
*CCC(=O)OC(=O)CCc1ccc(*)o1,4.5192,307
*CC(=O)OC(=O)c1cccc(O*)c1,4.4815,308
*CC(=O)OC(=O)c1ccc(O*)cc1Br,4.4665,309
*CC(=O)OC(=O)COc1cccc(O*)c1,4.3174,310
*CC(=O)OC(=O)COc1ccc(O*)cc1,4.4922,311
*Oc1ccc(C(=O)OC(=O)c2ccc(*)cc2)cc1,4.2788,312
*CCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.4185,313
*CCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.317,314
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.2843,315
*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.4013,316
*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.3827,317
*COCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.4493,318
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,4.2779,319
*Oc1ccc(Oc2ccc(OC(*)=O)cc2)cc1,4.7541,320
*c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5cc(*)ccc5n4)cc(-c4ccccc4)c3c2)cc1,3.4645,321
*c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,3.3775,322
*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,2.9354,323
*Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,4.3172,324
*COC1CCC(O*)CC1,6.3134,325
*CCOCCOC(=O)C(=O)O*,5.9165,326
*CCOCCOC(=O)CC(=O)O*,6.2374,327
*CCOCCOC(=O)C(C)C(=O)O*,6.4398,328
*CCOCCOC(=O)C(CCC)C(=O)O*,6.4978,329
*CCOCCOC(=O)C(CCCCCCC)C(=O)O*,6.4036,330
*CCOCCOC(=O)CCC(=O)O*,6.5538,331
*CCOCCOC(=O)CCCC(=O)O*,6.4269,332
*CCOCCOC(=O)CCCCCC(=O)O*,6.5004,333
*CCOCCOC(=O)CCCCCCC(=O)O*,6.7743,334
*CCOCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,6.2057,335
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,3.1515,336
*c1ccc(-c2cnc3ccc(Oc4ccc5ncc(*)nc5c4)cc3n2)cc1,3.3633,337
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc(*)nc6c5)cc4n3)cc2)cc1,3.2298,338
*c1ccc(-c2cnc3cc(Oc4ccc5nc(*)cnc5c4)ccc3n2)cc1,3.3179,339
*c1ccc(Oc2ccc(-c3cnc4cc5nc(*)cnc5cc4n3)cc2)cc1,2.6218,340
*c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,3.1231,341
*c1ccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,3.199,342
*OC(F)(F)C(F)(F)C(F)(F)C(*)(F)F,9.0549,343
*CC(CCCCCCCCCC)O*,5.8339,344
*CCC(C)O*,6.0172,345
*CC(C)CO*,5.976,346
*CC(CC)(CCl)CO*,6.1616,347
*CC(COC(F)(C(F)(F)F)C(F)(F)F)O*,6.4208,348
*CC(O*)C1CC(F)(F)C1(F)F,6.5249,349
*CC1CC(*)OCO1,6.5995,350
*CC1CC(*)OC(C)O1,6.0468,351
*CC1CC(*)OC(CCC)O1,6.3958,352
*CC(O)COc1ccc(O*)cc1,4.7923,353
*Oc1ccc(CC(C#N)(C#N)Cc2ccc(*)cc2)cc1,4.9531,354
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)c(Cl)c2)cc1Cl,4.6702,355
*CCOCCOCCOc1ccc(C=C(C)c2ccc(O*)cc2)cc1,3.8885,356
*OC1CCCCC1*,5.1513,357
*Oc1ccc(C(=O)OCCCOC(=O)c2ccc(*)cc2)cc1,4.6133,358
*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1,4.5398,359
*CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO*)c(C)c1C,5.3036,360
*CCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,6.0228,361
*CCOCCOCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,5.6975,362
*CC(C)(C)COC(=O)NCCOCCOCCNC(=O)O*,5.7915,363
*CCOC(=O)NCCCOCCCNC(=O)O*,6.238,364
*CCOC(=O)NCCOCCOCCNC(=O)O*,6.1403,365
*Oc1ccc(NC(=O)OCCOC(=O)Nc2ccc(*)cc2)cc1,4.8662,366
*CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.0994,367
*CCCCCCCCc1nnc(*)o1,6.3765,368
*CCCCCCCCCCc1nnc(*)o1,6.3926,369
*c1ccc(Oc2ccc(-c3nnc(*)o3)cc2)cc1,3.7488,370
*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)o4)c3)o2)cc1,3.4013,371
*CCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,4.2242,372
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,3.9034,373
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,3.8798,374
*Oc1c(-c2ccccc2)cc(*)cc1-c1cccc(C)c1,3.8976,375
*CCOCCOCCOC(=O)CSC(=O)Nc1ccc(C)c(NC(=O)SCC(=O)O*)c1,4.461,376
*CC(CC)(CC)CO*,5.586,377
*CCOCCOCCOCCOCCOc1ccc(C=C(C)c2ccc(O*)cc2)cc1,3.9391,378
*CC(O*)C(C)C,5.7752,379
*CC1(CO*)CC=CCC1,5.5732,380
*CC1CC1CO*,5.9176,381
*CCCCCCCCCCOc1cccc(OC(=O)c2ccc(C(=O)Oc3cccc(O*)c3)cc2)c1,3.4495,382
*CCCCCCCCCCCCCCCCCCCCOC(=O)COCC(=O)O*,6.3895,383
*CCOCCOCCOC(=O)CCCCC(=O)O*,6.384,384
*CCOCCOCCOC(=O)CCCCCCCC(=O)O*,6.3362,385
*CCOCCOCCOC(=O)c1cccc(C(=O)O*)c1,4.9478,386
*CCOCCOCCOC(=O)CC(=O)O*,5.6203,387
*CCOCCOCCOC(=O)C(=O)O*,4.4209,388
*CCOCCOCCOC(=O)CCCCCC(=O)O*,6.1082,389
*CCOCCOCCOC(=O)CCCCCCC(=O)O*,6.0293,390
*CCOCCOCCOC(=O)CCC(=O)O*,6.2323,391
*CCCNC(=O)CCCCCCCCC(=O)NCCCOCCO*,5.9244,392
*CCOC(=O)COCC(=O)O*,6.1826,393
*OC(C)COC(=O)COCC(*)=O,6.2412,394
*CCOC(=O)c1ccc(O*)c(Cl)c1,4.81,395
*CCOC(=O)c1ccc(O*)cc1Cl,4.6773,396
*CCOC(=O)c1ccc(O*)c(C)c1,4.4876,397
*CCOC(=O)c1ccc(O*)cc1C,4.5424,398
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,2.6504,399
*CCOCCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.1148,400
*CCOCC(=O)O*,5.8983,401
*CC(O)CO*,6.5192,402
*CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)O*)cc2)cc1,4.5987,403
*CCOCCOC(=O)COCC(=O)O*,5.9381,404
*CCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.5167,405
*CCOCCOC(=O)CCCCSCCCCC(=O)O*,5.2898,406
*Oc1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,4.4722,407
*c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc(*)nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,3.4086,408
*c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc6nc(*)c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,3.2296,409
*c1ccc(-c2ccc(-c3nc4ccc(Oc5ccc6nc(*)c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,3.3136,410
*CCOCCOCC#CC#CCOCCOCCOC(=O)NCCCCCCNC(=O)O*,4.9082,411
*CCCOC(=O)COCC(=O)O*,6.0368,412
*OC(C)CCOC(=O)COCC(*)=O,6.1998,413
*OC(F)(F)COC(=O)c1cccc(C(=O)OCC(*)(F)F)c1,4.7299,414
*Oc1cccc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c2cccc(*)c2)c1,4.5011,415
*Oc1ccc(Oc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,3.4373,416
*ON(C(F)(F)C(*)(F)F)C(F)(F)C(F)(F)Br,6.7014,417
*ON(C(F)(F)F)C(F)(F)C(*)(F)F,7.1742,418
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)CCCCC4)cc3)cc2)cc1,3.9696,419
*c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,3.1965,420
*c1ccc(-c2nc3cc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,3.1353,421
*c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,2.9993,422
*c1ccc(-c2ccc(-c3cnc4cc(Oc5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,3.0165,423
*c1ccc(Oc2ccc(-c3cnc4cc(-c5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,3.1085,424
*c1ccc(Oc2ccc(-c3cnc4cc(Oc5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,3.1068,425
*c1ccc(Oc2ccc(-c3cnc4cc5ncc(*)nc5cc4n3)cc2)cc1,2.782,426
*ON(C(F)(F)F)C(F)(Br)C(*)(F)F,6.3719,427
*ON(C(F)(F)F)C(F)(C(*)(F)F)C(F)(F)F,6.8426,428
*CC(CO*)C(C)(C)C,5.7599,429
*CC(C)(CC)CO*,5.6322,430
*CC(CO*)(COC=O)COC=O,6.4753,431
