smiles,value,index
*C(=O)c1ccc(Oc2ccc(*)s2)cc1,2.5289,221
*C(=O)c1ccc(OC(*)=S)cc1,3.2631,222
*C(=O)Oc1ccc(C(*)=S)s1,3.8482,223
*Oc1ccc(OC(*)=O)s1,1.7594,224
*C(=O)Oc1ccc(C(*)=S)cc1,3.6938,225
*OC(=O)OC(*)=O,2.3361,226
*OC(=S)OC(*)=O,3.1486,227
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,2.2798,228
*Cc1ccc(-c2ccc(N*)s2)s1,1.6017,229
*Nc1ccc(-c2ccc(C(*)=O)s2)s1,2.9191,230
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,3.3026,231
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.0751,232
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,2.3374,233
*Nc1ccc(C(=O)c2ccc(*)s2)s1,3.0129,234
*Nc1ccc(C(=O)C(*)=S)s1,4.1937,235
*Nc1ccc(C(=S)c2ccc(*)s2)s1,3.5786,236
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,2.9139,237
*Nc1ccc(Nc2ccc(*)s2)s1,1.4393,238
*Nc1ccc(NC(*)=S)s1,2.2133,239
*Nc1ccc(Oc2ccc(*)s2)s1,1.1067,240
*Nc1ccc(OC(*)=S)s1,2.3032,241
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,1.6696,242
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.9491,243
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,3.1722,244
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,1.8885,245
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.5312,246
*Cc1ccc(-c2ccc(N*)cc2)cc1,1.1363,247
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.5787,248
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,2.4618,249
*Nc1ccc(C(=O)C(*)=S)cc1,4.0513,250
*Nc1ccc(C(=O)O*)cc1,2.5642,251
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,3.0683,252
*Nc1ccc(Nc2ccc(*)s2)cc1,1.0698,253
*Nc1ccc(Oc2ccc(*)s2)cc1,1.1598,254
*Nc1ccc(Oc2ccc(*)cc2)cc1,1.1501,255
*Nc1ccc(OC(*)=S)cc1,2.1606,256
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,2.6235,257
*NC(=O)c1ccc(C(*)=O)s1,3.408,258
*NC(=O)c1ccc(C(*)=S)s1,3.7504,259
*NC(=O)c1ccc(O*)s1,2.2174,260
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,2.1302,261
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,2.3815,262
*NC(=O)c1ccc(C(*)=S)cc1,3.4516,263
*NC(=O)c1ccc(O*)cc1,2.0709,264
*NC(=O)C(=S)c1ccc(*)s1,3.9034,265
*NC(=O)C(=S)c1ccc(*)cc1,3.6154,266
*NC(=O)C(=S)C(*)=O,5.1781,267
*NC(=O)C(=S)O*,4.3681,268
*NC(=O)Nc1ccc(*)s1,1.6045,269
*NC(=O)NC(*)=O,2.041,270
*NC(=O)NC(*)=S,3.7029,271
*NC(=O)NO*,1.9635,272
*NC(=O)Oc1ccc(*)s1,1.551,273
*NC(=O)Oc1ccc(*)cc1,1.3447,274
*NC(=O)OC(*)=S,3.7701,275
*NC(=S)c1ccc(O*)s1,2.8874,276
*NC(=S)c1ccc(O*)cc1,2.5935,277
*NC(=S)C(=O)O*,4.0646,278
*NC(=S)Nc1ccc(*)cc1,2.0356,279
*NC(=S)NC(*)=S,4.2115,280
*NC(=S)NO*,2.2894,281
*NC(=S)OC(*)=S,4.0637,282
*NOC(=O)O*,1.6985,283
*NOC(=S)O*,2.7178,284
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,2.2298,285
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,1.379,286
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,0.755,287
*NC(=O)OC(*)=O,2.561,288
*OC(=O)C(=S)C(*)=O,5.1004,289
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,2.0323,290
*CCOC(=S)NC(=S)c1ccc(N*)cc1,2.6209,291
*CNCCCOCO*,0.6155,292
*CNCNC(=O)NC(=O)N*,0.7092,293
*CNC(=O)NCOCO*,0.7808,294
*CNC(=O)ONC(=O)NO*,1.4002,295
*COCOCCCO*,0.6927,296
*CNCCNC(=O)OC*,0.5903,297
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,2.7059,298
*NOC(=O)NCC(=O)NC(*)=O,2.0185,299
*NCCCNC(=O)NC(*)=O,0.6578,300
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,1.5146,301
*NCNC(=O)OC(=O)NC(*)=O,1.6859,302
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,3.5136,303
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,2.5399,304
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,4.1531,305
*OC(F)(F)c1ccc(C(*)(F)F)s1,2.3901,306
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,2.9023,307
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,2.0599,308
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,4.0037,309
*OC(F)(F)c1ccc(C(*)(F)F)cc1,2.1427,310
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,4.1828,311
*Oc1ccc(C(F)(F)C(*)(F)F)s1,1.9642,312
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,2.4773,313
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,2.3351,314
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,3.9184,315
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,1.7411,316
*c1ccc(CC(F)(F)C(*)(F)F)s1,1.8781,317
*c1ccc(CC(F)(F)C(*)(F)F)cc1,1.7485,318
*C(=O)CC(F)(F)C(*)(F)F,2.8445,319
*C(=S)CC(F)(F)C(*)(F)F,3.5657,320
*NCC(F)(F)C(*)(F)F,0.6587,321
*OCC(F)(F)C(*)(F)F,0.6148,322
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,3.7613,323
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,3.4595,324
*C(=S)C(=O)C(F)(F)C(*)(F)F,5.1438,325
*OC(=S)C(F)(F)C(*)(F)F,3.6605,326
*c1ccc(NC(F)(F)C(*)(F)F)s1,1.8646,327
*c1ccc(NC(F)(F)C(*)(F)F)cc1,1.524,328
*C(=O)NC(F)(F)C(*)(F)F,2.4953,329
*C(=S)NC(F)(F)C(*)(F)F,3.1022,330
*NOC(F)(F)C(*)(F)F,0.9509,331
*c1ccc(C(F)(F)CC(*)(F)F)s1,2.025,332
*c1ccc(C(F)(F)CC(*)(F)F)cc1,1.9565,333
*C(=O)C(F)(F)CC(*)(F)F,3.352,334
*C(=S)C(F)(F)CC(*)(F)F,4.3183,335
*NC(F)(F)CC(*)(F)F,1.3115,336
*OC(F)(F)CC(*)(F)F,0.7292,337
*C(=O)C(F)(F)C(=O)C(*)(F)F,4.1382,338
*OC(F)(F)C(=O)C(*)(F)F,3.6501,339
*OC(F)(F)C(=S)C(*)(F)F,4.3264,340
*c1ccc(C(F)(F)NC(*)(F)F)s1,2.4083,341
*c1ccc(C(F)(F)NC(*)(F)F)cc1,2.1641,342
*C(=O)C(F)(F)NC(*)(F)F,3.7985,343
*C(=S)C(F)(F)NC(*)(F)F,4.6097,344
*NC(F)(F)NC(*)(F)F,1.6576,345
*OC(F)(F)NC(*)(F)F,0.9184,346
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,2.6224,347
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,3.3959,348
*c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)cc1,3.54,349
*Cc1ccc(CO*)s1,1.4146,350
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,4.1286,351
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,2.775,352
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,3.8058,353
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,3.0595,354
*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,3.9759,355
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,2.9183,356
*Nc1ccc(C(=O)O*)s1,2.6486,357
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,1.6869,358
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,2.9241,359
*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,3.9089,360
*OCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1,3.7067,361
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,2.5831,362
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,1.5387,363
*Nc1ccc(NC(=O)NONC(*)=O)s1,1.3385,364
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,3.8901,365
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,2.7568,366
*OC(=O)C(F)(F)C(*)(F)F,2.9195,367
